case_id,split_candidate,category_id,category_name,extra_requirement,is_substitutable,proposed_expected_status,proposed_expected_mode,proposed_expected_constraints,proposed_expected_preference_groups,scenario_type,grounding_source,generation_reason,candidate_origin,source_reference,existing_test_case_id,parser_exposure,evaluation_partition_candidate,reviewer_status,corrected_expected_status,corrected_expected_mode,corrected_expected_constraints,corrected_expected_preference_groups,proposed_expected_effective_requirement_mode,corrected_expected_effective_requirement_mode,proposed_expected_passthrough_text,corrected_expected_passthrough_text,reviewer_note
part-a-v2-2-137,STANDARD,health-functional-food:vitamin_mineral,비타민·미네랄,비타민 E 제외 제품을 찾습니다.,true,PARSED,EXCLUDE,"[{""facet_name"":""functional_ingredients"",""value_code"":10,""value"":""비타민 E"",""constraint_type"":""EXCLUDE""}]",[],GROUNDED_EXCLUDE_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-138,STANDARD,health-functional-food:eye_health,눈 건강,정 제외 제품을 찾습니다.,true,PARSED,EXCLUDE,"[{""facet_name"":""product_form"",""value_code"":3,""value"":""정"",""constraint_type"":""EXCLUDE""}]",[],GROUNDED_EXCLUDE_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-139,STANDARD,health-functional-food:protein,단백질,제품을 고를 때 환 포함 여부를 먼저 봐요.,true,PARSED,PREFER,"[{""facet_name"":""product_form"",""value_code"":6,""value"":""환"",""constraint_type"":""PREFER""}]",[],GROUNDED_PREFER_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-140,STANDARD,health-functional-food:liver_health,간 건강,이번 요청은 1일 3회 포함 제품으로 찾아주세요.,true,PARSED,MUST,"[{""facet_name"":""daily_frequency"",""value_code"":3,""value"":""1일 3회"",""constraint_type"":""MUST""}]",[],GROUNDED_MUST_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-141,STANDARD,health-functional-food:liver_health,간 건강,젤리 제외 제품을 찾습니다.,true,PARSED,EXCLUDE,"[{""facet_name"":""product_form"",""value_code"":6,""value"":""젤리"",""constraint_type"":""EXCLUDE""}]",[],GROUNDED_EXCLUDE_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-142,STANDARD,health-functional-food:eye_health,눈 건강,"마리골드꽃추출물, 베타카로틴 포함 제품을 찾습니다.",true,PARSED,MUST,"[{""facet_name"":""functional_ingredients"",""value_code"":8,""value"":""마리골드꽃추출물, 베타카로틴"",""constraint_type"":""MUST""}]",[],GROUNDED_MUST_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-143,STANDARD,health-functional-food:male_health,남성 건강,쏘팔메토 열매 추출물 포함 여부를 중요하게 봐요.,true,PARSED,PREFER,"[{""facet_name"":""functional_ingredients"",""value_code"":1,""value"":""쏘팔메토 열매 추출물"",""constraint_type"":""PREFER""}]",[],GROUNDED_PREFER_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-144,STANDARD,health-functional-food:other_functional,기타 기능성 건강식품,과립 제외 제품을 찾습니다.,true,PARSED,EXCLUDE,"[{""facet_name"":""product_form"",""value_code"":9,""value"":""과립"",""constraint_type"":""EXCLUDE""}]",[],GROUNDED_EXCLUDE_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-145,STANDARD,health-functional-food:theanine_sleep,테아닌·수면,미강주정추출물 제외 제품을 찾습니다.,true,PARSED,EXCLUDE,"[{""facet_name"":""functional_ingredients"",""value_code"":7,""value"":""미강주정추출물"",""constraint_type"":""EXCLUDE""}]",[],GROUNDED_EXCLUDE_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-146,STANDARD,health-functional-food:vitamin_mineral,비타민·미네랄,칼슘 포함 여부를 중요하게 봐요.,true,PARSED,PREFER,"[{""facet_name"":""functional_ingredients"",""value_code"":6,""value"":""칼슘"",""constraint_type"":""PREFER""}]",[],GROUNDED_PREFER_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-147,STANDARD,health-functional-food:dietary_fiber,식이섬유·체중관리,가르시니아캄보지아추출물 제외 제품을 찾습니다.,true,PARSED,EXCLUDE,"[{""facet_name"":""functional_ingredients"",""value_code"":8,""value"":""가르시니아캄보지아추출물"",""constraint_type"":""EXCLUDE""}]",[],GROUNDED_EXCLUDE_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-148,STANDARD,health-functional-food:dietary_fiber,식이섬유·체중관리,환 포함 제품을 찾습니다.,true,PARSED,MUST,"[{""facet_name"":""product_form"",""value_code"":2,""value"":""환"",""constraint_type"":""MUST""}]",[],GROUNDED_MUST_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-149,STANDARD,health-functional-food:omega_fatty_acid,오메가·지방산,오메가-3지방산함유유지가 포함된 제품을 찾습니다.,true,PARSED,MUST,"[{""facet_name"":""functional_ingredients"",""value_code"":2,""value"":""오메가-3지방산함유유지 제품"",""constraint_type"":""MUST""}]",[],GROUNDED_MUST_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-150,STANDARD,health-functional-food:other_functional,기타 기능성 건강식품,공액리놀레산 포함 제품을 찾습니다.,true,PARSED,MUST,"[{""facet_name"":""functional_ingredients"",""value_code"":6,""value"":""공액리놀레산"",""constraint_type"":""MUST""}]",[],GROUNDED_MUST_CANDIDATE,Facet Taxonomy V2.2 canonical value,Deterministic candidate from an existing category-local canonical value; human review required.,NEW_STANDARD_CANDIDATE,config/facet_taxonomy_v2_2.json,,NEW_UNSEEN_CANDIDATE,HOLDOUT,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-151,CHALLENGE,health-functional-food:blood_sugar_metabolic,혈당·대사,"정 포함은 필수이고, 분말 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""product_form"",""value_code"":1,""value"":""정"",""constraint_type"":""MUST""},{""facet_name"":""product_form"",""value_code"":2,""value"":""분말"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-152,CHALLENGE,health-functional-food:dietary_fiber,식이섬유·체중관리,"환 포함은 필수이고, 정 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""product_form"",""value_code"":2,""value"":""환"",""constraint_type"":""MUST""},{""facet_name"":""product_form"",""value_code"":3,""value"":""정"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-153,CHALLENGE,health-functional-food:eye_health,눈 건강,"정 포함은 필수이고, 기타 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""product_form"",""value_code"":3,""value"":""정"",""constraint_type"":""MUST""},{""facet_name"":""product_form"",""value_code"":4,""value"":""기타"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-154,CHALLENGE,health-functional-food:heart_blood,혈행·혈압 건강,"액상 포함은 필수이고, 과립 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""product_form"",""value_code"":4,""value"":""액상"",""constraint_type"":""MUST""},{""facet_name"":""product_form"",""value_code"":5,""value"":""과립"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-155,CHALLENGE,health-functional-food:joint_health,관절·연골 건강,"환 포함은 필수이고, 과립 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""product_form"",""value_code"":5,""value"":""환"",""constraint_type"":""MUST""},{""facet_name"":""product_form"",""value_code"":6,""value"":""과립"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-156,CHALLENGE,health-functional-food:liver_health,간 건강,"젤리 포함은 필수이고, 밀크씨슬(카르두스 마리아누스) 추출물 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""product_form"",""value_code"":6,""value"":""젤리"",""constraint_type"":""MUST""},{""facet_name"":""functional_ingredients"",""value_code"":1,""value"":""밀크씨슬(카르두스 마리아누스) 추출물"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-157,CHALLENGE,health-functional-food:male_health,남성 건강,"쏘팔메토 열매 추출물 포함은 필수이고, 쏘팔메토 열매 추출물, 옥타코사놀 함유 유지 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""functional_ingredients"",""value_code"":1,""value"":""쏘팔메토 열매 추출물"",""constraint_type"":""MUST""},{""facet_name"":""functional_ingredients"",""value_code"":2,""value"":""쏘팔메토 열매 추출물, 옥타코사놀 함유 유지"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-158,CHALLENGE,health-functional-food:omega_fatty_acid,오메가·지방산,"오메가-3지방산함유유지 제품 포함은 필수이고, 필수 지방산 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""functional_ingredients"",""value_code"":2,""value"":""오메가-3지방산함유유지 제품"",""constraint_type"":""MUST""},{""facet_name"":""functional_ingredients"",""value_code"":3,""value"":""필수 지방산"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-159,CHALLENGE,health-functional-food:other_functional,기타 기능성 건강식품,"과립 포함은 필수이고, 바 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""product_form"",""value_code"":9,""value"":""과립"",""constraint_type"":""MUST""},{""facet_name"":""product_form"",""value_code"":10,""value"":""바"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-160,CHALLENGE,health-functional-food:probiotics,유산균·프로바이오틱스,"겔 포함은 필수이고, 프로바이오틱스 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""product_form"",""value_code"":10,""value"":""겔"",""constraint_type"":""MUST""},{""facet_name"":""functional_ingredients"",""value_code"":1,""value"":""프로바이오틱스"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-161,CHALLENGE,health-functional-food:propolis,프로폴리스,"프로폴리스추출물(원료성) 포함은 필수이고, 프로폴리스추출물(원료성), 프로폴리스추출물 제품 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""functional_ingredients"",""value_code"":3,""value"":""프로폴리스추출물(원료성)"",""constraint_type"":""MUST""},{""facet_name"":""functional_ingredients"",""value_code"":4,""value"":""프로폴리스추출물(원료성), 프로폴리스추출물 제품"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-162,CHALLENGE,health-functional-food:protein,단백질,"판토텐산, 비오틴 포함은 필수이고, 바나바잎 추출물, 크롬 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""functional_ingredients"",""value_code"":4,""value"":""판토텐산, 비오틴"",""constraint_type"":""MUST""},{""facet_name"":""functional_ingredients"",""value_code"":6,""value"":""바나바잎 추출물, 크롬"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,"QA 확인 완료: V2.2 taxonomy에서는 '판토텐산, 비오틴'을 code 4로 유지하고 순서가 뒤집힌 중복 value는 제거했다."
part-a-v2-2-163,CHALLENGE,health-functional-food:red_ginseng,홍삼·인삼,"인삼 포함은 필수이고, 인삼제품 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""functional_ingredients"",""value_code"":3,""value"":""인삼"",""constraint_type"":""MUST""},{""facet_name"":""functional_ingredients"",""value_code"":4,""value"":""인삼제품"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-164,CHALLENGE,health-functional-food:skin_collagen,피부·콜라겐,"감마리놀렌산 함유 유지 포함은 필수이고, 저분자콜라겐펩타이드 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""functional_ingredients"",""value_code"":4,""value"":""감마리놀렌산 함유 유지"",""constraint_type"":""MUST""},{""facet_name"":""functional_ingredients"",""value_code"":5,""value"":""저분자콜라겐펩타이드"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-165,CHALLENGE,health-functional-food:theanine_sleep,테아닌·수면,"미강주정추출물 포함은 필수이고, 유단백가수분해물(락티움) 포함은 선호합니다.",true,PARSED,MIXED,"[{""facet_name"":""functional_ingredients"",""value_code"":7,""value"":""미강주정추출물"",""constraint_type"":""MUST""},{""facet_name"":""functional_ingredients"",""value_code"":8,""value"":""유단백가수분해물(락티움)"",""constraint_type"":""PREFER""}]",[],MULTI_CONSTRAINT_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-166,CHALLENGE,health-functional-food:vitamin_mineral,비타민·미네랄,비타민 C 또는 비타민 D 중 하나면 괜찮아요.,true,PARSED,ANY_OF,[],"[{""operator"":""ANY_OF"",""aggregation"":""MAX"",""members"":[{""facet_name"":""functional_ingredients"",""value_code"":1,""value"":""비타민 C"",""constraint_type"":""PREFER""},{""facet_name"":""functional_ingredients"",""value_code"":2,""value"":""비타민 D"",""constraint_type"":""PREFER""}]}]",ANY_OF_CANDIDATE,V2.2 canonical values + runtime policy fixture,Alternative-value policy candidate; parser output must be verified by a reviewer.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-167,CHALLENGE,health-functional-food:blood_sugar_metabolic,혈당·대사,"바나바잎 추출물 또는 녹차추출물, 바나바잎 추출물 중 하나면 괜찮아요.",true,PARSED,ANY_OF,[],"[{""operator"":""ANY_OF"",""aggregation"":""MAX"",""members"":[{""facet_name"":""functional_ingredients"",""value_code"":1,""value"":""바나바잎 추출물"",""constraint_type"":""PREFER""},{""facet_name"":""functional_ingredients"",""value_code"":2,""value"":""녹차추출물, 바나바잎 추출물"",""constraint_type"":""PREFER""}]}]",ANY_OF_CANDIDATE,V2.2 canonical values + runtime policy fixture,Alternative-value policy candidate; parser output must be verified by a reviewer.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-168,CHALLENGE,health-functional-food:dietary_fiber,식이섬유·체중관리,차전자피식이섬유 또는 가르시니아캄보지아 추출물 중 하나면 괜찮아요.,true,PARSED,ANY_OF,[],"[{""operator"":""ANY_OF"",""aggregation"":""MAX"",""members"":[{""facet_name"":""functional_ingredients"",""value_code"":1,""value"":""차전자피식이섬유"",""constraint_type"":""PREFER""},{""facet_name"":""functional_ingredients"",""value_code"":2,""value"":""가르시니아캄보지아 추출물"",""constraint_type"":""PREFER""}]}]",ANY_OF_CANDIDATE,V2.2 canonical values + runtime policy fixture,Alternative-value policy candidate; parser output must be verified by a reviewer.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-169,CHALLENGE,health-functional-food:eye_health,눈 건강,1일 1회 또는 1일 2회면 괜찮아요.,true,PARSED,ANY_OF,[],"[{""operator"":""ANY_OF"",""aggregation"":""MAX"",""members"":[{""facet_name"":""daily_frequency"",""value_code"":1,""value"":""1일 1회"",""constraint_type"":""PREFER""},{""facet_name"":""daily_frequency"",""value_code"":2,""value"":""1일 2회"",""constraint_type"":""PREFER""}]}]",ANY_OF_CANDIDATE,V2.2 canonical values + runtime policy fixture,Alternative-value policy candidate; parser output must be verified by a reviewer.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-170,CHALLENGE,health-functional-food:heart_blood,혈행·혈압 건강,1일 1회 또는 1일 2회 중 하나면 괜찮아요.,true,PARSED,ANY_OF,[],"[{""operator"":""ANY_OF"",""aggregation"":""MAX"",""members"":[{""facet_name"":""daily_frequency"",""value_code"":1,""value"":""1일 1회"",""constraint_type"":""PREFER""},{""facet_name"":""daily_frequency"",""value_code"":2,""value"":""1일 2회"",""constraint_type"":""PREFER""}]}]",ANY_OF_CANDIDATE,V2.2 canonical values + runtime policy fixture,Alternative-value policy candidate; parser output must be verified by a reviewer.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-171,CHALLENGE,health-functional-food:joint_health,관절·연골 건강,1일 2회 또는 1일 1회면 괜찮아요.,true,PARSED,ANY_OF,[],"[{""operator"":""ANY_OF"",""aggregation"":""MAX"",""members"":[{""facet_name"":""daily_frequency"",""value_code"":1,""value"":""1일 2회"",""constraint_type"":""PREFER""},{""facet_name"":""daily_frequency"",""value_code"":2,""value"":""1일 1회"",""constraint_type"":""PREFER""}]}]",ANY_OF_CANDIDATE,V2.2 canonical values + runtime policy fixture,Alternative-value policy candidate; parser output must be verified by a reviewer.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-172,CHALLENGE,health-functional-food:liver_health,간 건강,정 또는 캡슐 중 하나면 괜찮아요.,true,PARSED,ANY_OF,[],"[{""operator"":""ANY_OF"",""aggregation"":""MAX"",""members"":[{""facet_name"":""product_form"",""value_code"":1,""value"":""정"",""constraint_type"":""PREFER""},{""facet_name"":""product_form"",""value_code"":2,""value"":""캡슐"",""constraint_type"":""PREFER""}]}]",ANY_OF_CANDIDATE,V2.2 canonical values + runtime policy fixture,Alternative-value policy candidate; parser output must be verified by a reviewer.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-173,CHALLENGE,health-functional-food:male_health,남성 건강,캡슐 또는 분말이면 괜찮아요.,true,PARSED,ANY_OF,[],"[{""operator"":""ANY_OF"",""aggregation"":""MAX"",""members"":[{""facet_name"":""product_form"",""value_code"":1,""value"":""캡슐"",""constraint_type"":""PREFER""},{""facet_name"":""product_form"",""value_code"":2,""value"":""분말"",""constraint_type"":""PREFER""}]}]",ANY_OF_CANDIDATE,V2.2 canonical values + runtime policy fixture,Alternative-value policy candidate; parser output must be verified by a reviewer.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,STRUCTURED,,,,
part-a-v2-2-174,CHALLENGE,health-functional-food:omega_fatty_acid,오메가·지방산,개별 포장이라 휴대하기 편하면 좋겠어요.,true,PASSTHROUGH,NONE,[],[],PASSTHROUGH_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,SEMANTIC_TEXT,,개별 포장이라 휴대하기 편하면 좋겠어요.,,
part-a-v2-2-175,CHALLENGE,health-functional-food:other_functional,기타 기능성 건강식품,섭취 후 속이 편안하면 좋겠어요.,true,PASSTHROUGH,NONE,[],[],PASSTHROUGH_CANDIDATE,V2.2 canonical values + runtime policy fixture,Runtime edge-case candidate; proposed status is not an automatic Gold label.,NEW_CHALLENGE_CANDIDATE,config/facet_taxonomy_v2_2.json; runtime policy fixture,,NEW_UNSEEN_CANDIDATE,CHALLENGE,PENDING_REVIEW,,,,,SEMANTIC_TEXT,,섭취 후 속이 편안하면 좋겠어요.,,
